TAREAS ESTANDAR DE CORRECTIVO;;;;CORRECTIVE TASKS;;;CAMBIOS
EDI03;EDI03T79;Central de control;Inspección sin encontrar anomalía en el funcionamiento de la electrónica de control del Equipo de detección y/o extinción de incendios;EDI03T79;Control unit;Inspection without finding anomaly in the functionality of the Fire detection and/or extinguisher unit Electronic control.;
EDI0301;EDI0301no;Central de mando;;EDI0301no;Central command unit;;
EDI0302;EDI0302no;Pulsadores/Indicadores/Avisadores acústicos;;EDI0302no;Press buttons/Indicators/sound alerts…;;
EDI04;EDI04T62;Sirgas de actuación manual;Sustitución y desecho de Sirgas en mecanismos de activacion manual en Sistema de detección y/o extinción de incendios ;EDI04T62;Manually activated pull down cable;Replacement and disposal of cables in manual activation systems in the fire detection and/or extinguishing system ;
EDI04;EDI04T70;Sirgas de actuación manual;"Sustitución o reparación de elementos pertenecientes a los mecanismos de activacion manual en Sistema de detección y/o extinción de incendios como manetas, sujeciones, llaves, etc…  
Se incluye ajuste de mecanismos de accionamiento manual";EDI04T70;Manually activated pull down cable;"Replacement or repair of elements belonging to the manual activation mechanisms in the fire detection and/or extinguishing system such as levers, fixings, valves, etc...
Includes adjustment of manual actuating mechanisms";
EDI04;EDI04T79;Sirgas de actuación manual;;EDI04T79;Manually activated pull down cable;;
EDI05;EDI05T70;Aparellaje eléctrico;Reparación de cableado, manguera eléctrica, sujeciones, finales de carrera, etc… internos del Sistema de detección y/o extinción de incendios;EDI05T70;Electrical gear;Repair of wiring, electrical cabling, fixings, limit switches, etc... inside the fire detection and/or extinguishing system;
EDI05;EDI05T79;Aparellaje eléctrico;Inspección sin encontrar anomalía en el funcionamiento del cableado interno del Equipo de detección y/o extinción de incendios;EDI05T79;Electrical gear;Inspection without finding anomaly in the functionality of the Fire detection and/or extinguisher internal electric gear.;
ENG;ENG;Enganches-Acoplamientos;;ENGno;Couplers-Couplings;;
ENG01;ENG01T71;Enganches automáticos;Sustitución y reparación posterior de Enganche automático completo incluyendo el acoplamiento eléctrico;ENG01T71;Automatic couplers;Replacement and subsequent repair of the complete automatic coupler including the electric coupling;
ENG01;ENG01T79;Enganches automáticos;Inspección sin encontrar anomalía en el funcionamiento del Enganche automático o de alguno de sus componentes como Mecanismos de accionamiento, Mecanismo de centrado, Dispositivo de choque y tracción, Desacoplamiento y circuito neumático y Acoplamiento eléctrico y elementos eléctricos;ENG01T79;Automatic couplers;Inspection without finding anomaly in the functionality of the Automatic coupler or some of its parts such as Drive mechanisms, Centring mechanism, Buffing and traction device, Uncoupling and pneumatic circuit and Electrical coupling and electrical items.;
ENG0101;ENG0101T70;Mecanismos de accionamiento;"Sustitución o reparación de mecanismos de accionamiento de acople y desacople como trinquete, eje, rotula, resorte y ojete de Enganche, etc…  
Se incluye reparación o sustitución de engrasador y engrase del eje de mecanismo  reparaciones de elementos relativos al desacople manual como sirga, manilla, palanca, polea, etc... 
Reapriete de tornillería y soportería de sujeción
Limpieza y engrase de elementos del Mecanismo de accionamiento del Engache automático";ENG0101T70;Drive mechanisms;"Replacement or repair of coupling and uncoupling actuating mechanisms such as the pawl, shaft, ball joint, spring and eyelet, etc... of the coupler
Includes repair or replacement of the lubricator and lubrication of the mechanism shaft  Repairs of the elements associated with the manual uncoupling such as the cable, handle, lever, pulley, etc...
Retightening of the fasteners and fixing brackets
Cleaning and lubrication of the automatic coupler actuating mechanisms";
ENG010101;ENG010101no;    Cojinete;;ENG010101no;Bearing;;
ENG0102;ENG0102T16;Cabeza del enganche;Regulación de horizontalidad y altura a carril de Cabeza de enganche;ENG0102T16;Coupler head;Adjustment of the horizontality and height to rail of the coupler head;
ENG0102;ENG0102T70;Cabeza del enganche;"Reparacióne o sustitución de elementos pertenecientes a la Cabeza de enganche como Cuerno guía, semibrida de fijación, tornillería de sujeción, etc... 
Se incluye reapriete de tornillería";ENG0102T70;Coupler head;"Repair or replacement of elements belonging to the coupler ahead such as the guide horn, muff coupling, fasteners, etc...
Includes retightening of fasteners";
ENG0102;ENG0102T87;Cabeza del enganche;Reparación de oxidacion o corrosión en Cabeza de enganche;ENG0102T87;Coupler head;Repair of rust or corrosion on the coupler head;
ENG010201;ENG010201no;    Semibridas con fijaciones;;ENG010201no;Half flanges with fixings;;
ENG0103;ENG0103T16;Mecanismo de centrado;Regulación de Dispositivo centrador de Enganche;ENG0103T16;Centring mechanism;Adjustment of the coupler centring device;
ENG0103;ENG0103T70;Mecanismo de centrado;"Sustitución o reparación de elementos pertenecientes al Dispositivo centrador como casquillos, muelles, piston, silentblocks, tornillería de ajuste y fijación, etc…  
Se incluye reapriete de tornillería";ENG0103T70;Centring mechanism;"Replacement or repair of elements belonging to the centring device such as bushings, springs, piston, rubber bushings, adjustment and fixing fasteners, etc...
Includes retightening of fasteners";
ENG010301;ENG010301no;    Casquillos;;ENG010301no;Bushes;;
ENG010302;ENG010302no;    Silentblocks;;ENG010302no;Silentblocks;;
ENG010303;ENG010303no;    Articulación;;ENG010303no;Articulation;;
ENG0104;ENG0104T62;Dispositivo de choque y tracción;Sustitución y desecho de Amortiguador absorvedor de impactos de Enganche automático por perdida de propiedades y no ser reparable;ENG0104T62;Buffing and traction device;Replacement and disposal of the impact absorbing damper of the automatic coupler due to loss of properties and is beyond repair;
ENG0104;ENG0104T70;Dispositivo de choque y tracción;"Sustitución o reparación de elementos pertenecientes al Dispositivo de choque y traccón de Enganche automático como Brida elástica de suspensión, Anillo en V, Caballete soporte, Plato inferior e inferior, Semibridas de sujección, amortiguador, etc…  
Se incluye reapriete de tornillería";ENG0104T70;Buffing and traction device;"Replacement or repair of elements belonging to the draft and buffing gear of the automatic coupler such as the elastic suspension clamp, V ring, support bracket, upper and lower plate, muff couplings, damper, etc... 
Includes retightening of fasteners";
ENG010401;ENG010401no;    Casquillos;;ENG010401no;Bushes;;
ENG010402;ENG010402no;    Juntas;;ENG010402no;Seals;;
ENG010403;ENG010403no;    Resortes elásticos;;ENG010403no;Resilient springs;;
ENG010404;ENG010404no;    Cojinetes;;ENG010404no;Bearings;;
ENG0105;ENG0105no;Soporte en caja;;ENG0105no;Support on carbody;;
ENG010501;ENG010501no;    Tornillos de fijación;;ENG010501no;Fixing screws;;
ENG0106;ENG0106no;Desacoplamiento y circuito neumático;;ENG0106no;Uncoupling and pneumatic circuit;;
ENG0106;ENG0106T70;Desacoplamiento y circuito neumático;"Sustitución o reparación de elementos pertenecientes al dispositivo de desacople como cilindro, tomas neumáticas, tubería rígida y flexible de desacople, empaquetadura completa o partes, etc…  
Sustitución o reparación de conexiónes neumáticas entre acoplamientos de tubería principal y de freno de auxilio en el caso que proceda  
Sustitución o reparación de tubería rígida o flexible neumática de tubería pricipal o de freno de auxilio en caso de disponer de este elemento  
Se incluye reapriete de tornillería y soportería de sujeción";ENG0106T70;Uncoupling and pneumatic circuit;"Replacement or repair of elements belonging to the uncoupling device such as the cylinder, pneumatic connectors, rigid and flexible coupling pipe, complete or part packing, etc...
Replacement or repair of pneumatic connections between main pipe and auxiliary brake couplings, if applicable
Replacement or repair of main pipe or auxiliary brake rigid or flexible pneumatic pipes if it has this element
Includes retightening of fasteners and fixing brackets";
ENG010601;ENG010601no;    Mangas neumáticas con fijaciones;;ENG010601no;Pneumatic hoses with fixings;;
ENG010602;ENG010602no;    Acoplamiento TFA;;ENG010602no;ABP coupling;;
ENG010603;ENG010603no;    Acoplamiento TDP;;ENG010603no;MRP coupling;;
ENG010604;ENG010604no;    Acoplamiento desenganche;;ENG010604no;Coupling uncoupling;;
ENG010605;ENG010605no;    Cilindro de desenganche;;ENG010605no;Uncoupling cylinder;;
ENG0107;ENG0107T70;Acoplamiento eléctrico y elementos eléctricos;"Sustitución o reparación de elementos pertenecientes al acoplamiento eléctrico como caja completa de conexionado eléctrico, contactos, juntas de caja de conexionado, bulones y pasadores de sujeción, etc…  
Sustitución de cableado, mangas, tubería eléctrica, racores, fijaciones, tierras, etc...
Sustitución de final de carrera posición caja conexiónes (botonera)  
Se incluye reapriete de tornillería y soportería de sujeción";ENG0107T70;Electrical coupling and electrical items;"Replacement or repair of elements belonging to the electric coupling such as the complete electrical connection box, contacts, connection box seals, bolts and fixing pins, etc...
Replacement of wiring, hoses, electrical pipe, fittings, fixings, groundings, etc... Replacement of connection box position (button panel) limit switches
Includes retightening of fasteners and fixing brackets";
ENG010701;ENG010701no;    Contactos eléctricos de las botoneras;;ENG010701no;Pin box electric contacts;;
ENG010702;ENG010702no;    Mangueras eléctricas y sus fijaciones;;ENG010702no;Electric cables and their fixings;;
ENG010703;ENG010703no;    Final de carrera ;;ENG010703no;Limit switch ;;
ENG010704;ENG010704no;    Juntas de estanqueidad;;ENG010704no;Gaskets;;
ENG02;ENG02T71;Enganche semipermanente;Sustitución y reparación posterior de Enganche semipermanente completo;ENG02T71;Semipermanent coupler;Replacement and subsequent repair of the complete semipermanent coupler;
ENG02;ENG02T79;Enganche semipermanente;Inspección sin encontrar anomalía en el funcionamiento del Enganche semipermanente o de alguno de sus componentes como Semibridas con fijación, Dispositivo de choque y tracción y Articulación.;ENG02T79;Semipermanent coupler;Inspection without finding anomaly in the functionality of the Semipermanent coupler or some of its parts such as Half flanges with fixing, Pneumatic items and Articulation.;
ENG02;ENG02T87;Enganche semipermanente;Reparación de oxidacion o corrosión en Enganche semipermanente;ENG02T87;Semipermanent coupler;Repair of rust or corrosion on the semipermanent coupler;
ENG0201;ENG0201T70;Semibridas con fijación;"Sustitución de brida o tornillería de fijaccion  
Se incluye reapriete de tornillería";ENG0201T70;Half flanges with fixing;"Replacement of fasteners or clamp 
Includes retightening of fasteners";
ENG0202;ENG0202T70;Elementos neumáticos;"Sustitución o reparación de elementos neumáticos de Enganche semipermanente como mangas, racores, juntas, arandelas cónicass, sujeciones, etc…  
Se incluye reapriete de tornillería y soportería de sujeción";ENG0202T70;Pneumatic items;"Replacement or repair of pneumatic elements of the semipermanent coupler such as hoses, fittings, seals, cónicasl washers, fixings, etc...
Includes retightening of fasteners and fixing brackets";
ENG020201;ENG020201no;    Mangas con fijación;;ENG020201no;Hoses with fixings;;
ENG020202;ENG020202no;    Juntas;;ENG020202no;Seals;;
ENG0203;ENG0203T62;Dispositivo de choque y tracción;Sustitución de Amortiguador absorvedor de impactos de Engache semipermanente por perdida de propiedades y no ser reparable;ENG0203T62;Buffing and traction device;Replacement of the impact absorbing damper of the semipermanent coupler due to loss of properties and that is beyond repair;
ENG0203;ENG0203T70;Dispositivo de choque y tracción;Sustitución o reparación de elementos pertenecientes al Dispositivo de choque y traccón como semibridas de sujección y amortiguador  Se incluye reapriete de tornillería;ENG0203T70;Buffing and traction device;Replacement or repair of elements belonging to the draft and buffing gear such as muff couplings and damper  Includes retightening of fasteners;
ENG0204;ENG0204T70;Articulación;"Sustitución o reparación de elementos pertenecientes a la Articulacion de Enganche semipermanente como  Anillo en V, Caballete soporte, Plato inferior e inferior, etc…  
Se incluye reapriete de tornillería";ENG0204T70;Articulation;"Replacement or repair of elements belonging to the semipermanent coupler bearing bush such as the V ring, support bracket, lower and upper plate, etc...
Includes retightening of fasteners";
ENG03;ENG03T70;Acoplamientos eléctricos / ópticos entre coches;"Sustitución o reparación de elementos pertenecientes al conjunto Acoplamientos eléctricos u opticos  entre coches como mangas, conectores, racores, contactos, juntas de estanqueidad, silentblocks, etc… 
Sustitución o reparación de elementos pertenecientes a cableado de conexión entre acoplamientos mecánicos en tranvías";ENG03T70;Electrical / optical coupling between cars;"Replacement or repair of elements belonging to the electrical or optics couplings between cars such as hoses, connectors, fittings, contacts, seals, rubber bushings, etc... 
Replacement or repair of elements belonging to connection wiring hose between mechanical couplings in Trams";
ENG03;ENG03T71;Acoplamientos eléctricos / ópticos entre coches;"Sustitución y reparación posterior del conjunto Acoplamiento eléctrico u optico en Enganches intermedios
Sustitución de manguera de conexión entre acoplamientos mecánicos en tranvías";ENG03T71;Electrical / optical coupling between cars;"Replacement and subsequent repair of the electrical or optic coupling assembly on intermediate couplers
Repalcement of connection wiring hose between mechanical couplings in Trams";
ENG03;ENG03T79;Acoplamientos eléctricos / ópticos entre coches;Inspección sin encontrar anomalía en el funcionamiento del Acoplamientos eléctricos entre coches o de alguno de sus elementos como mangas, conectores, racores, contactos, juntas de estanqueidad, silentblocks, etc;ENG03T79;Electrical / optical coupling between cars;Inspection without finding anomaly in the functionality of the Electrical coupler between cars or some of its parts such as hoses, connectors, fittings, contacts, seals, rubber bushings, etc…;
ENG0301;ENG0301no;Mangas eléctricas ;;ENG0301no;Electric cables ;;
ENG0302;ENG0302no;Conectores;;ENG0302no;Connectors;;
ENG030201;ENG030201no;    Juntas de estanqueidad;;ENG030201no;Gaskets;;
ENG030202;ENG030202no;    Contactos;;ENG030202no;Contacts;;
ENG04;ENG04T70;Enganches de transición;Sustitución o reparación de elementos pertenecientes al Enganche de transicion con locomotoras o entre unidades como bulones, pasadores, racores, cadenas, mangas, conexiónes neumáticas, etc… ;ENG04T70;Transition couplers/Emergency couplers;Replacement or repair of elements belonging to the locomotive transition coupler or between unit coupler such as bolts, pins, fittings, chains, hoses, pneumatic connections, etc...  ;
ENG04;ENG04T79;Enganches de transición;;ENG04T79;Transition couplers/Emergency couplers;;
ENG0401;ENG0401no;Enganches transición con locomotoras;;ENG0401no;Transition couplers with locomotives;;
ENG040101;ENG040101no;    Estructura mecánica;;ENG040101no;Mechanical structure;;
ENG040102;ENG040102no;    Elementos neumáticos;;ENG040102no;Pneumatic items;;
ENG0402;ENG0402no;Enganches de transición con otras unidades;;ENG0402no;Transition couplers with other units;;
ENG040201;ENG040201no;    Estructura mecánica;;ENG040201no;Mechanical structure;;
ENG040202;ENG040202no;    Elementos neumáticos;;ENG040202no;Pneumatic items;;
ENG05;ENG05T79;Articulación entre coches;"Inspección sin encontrar anomalía en el funcionamiento de Articulaciónes inferior/superior y Amortiguadores entre coches.
Ej, ruidos";ENG05T79;Articulation between cars;"Inspection without finding anomaly in the functionality of Lower/Top articulation and Dampers between cars.
Eg.  Noise";
ENG0501;ENG0501T70;Articulación inferior/superior;"Sustitución o reparación de elementos pertenecientes a los Sistemas de articulado superior e inferior como rotulas, juntas, topes, sujeciones, tornillería, articulacion, etc…  
Se incluye reapriete de tornillería y soportería de sujeción";ENG0501T70;Lower/Top articulation;"Replacement or repair of elements belonging to the upper or lower linkage systems such as ball joints, seals, stops, fixings, fasteners, bearing bush, etc...
Includes retightening of fasteners and fixing brackets";
ENG050101;ENG050101no;    Rótula esférica;;ENG050101no;Spherical articulation;;
ENG050102;ENG050102no;    Metaelástico;;ENG050102no;Rubber-metal;;
ENG050103;ENG050103no;    Funda protectora;;ENG050103no;Protective cover;;
ENG050104;ENG050104no;    Tope de goma;;ENG050104no;Rubber stop;;
ENG0502;ENG0502T70;Amortiguador (entre coches);"Sustitución o reparación de elementos pertenecientes al amortiguador entre coches como soportería y tornillería de sujeción  
Se incluye reapriete de tornillería y soportería de sujeción";ENG0502T70;Damper (between cars);"Replacement or repair of elements belonging to the damper between cars such as brackets and fasteners
Includes retightening of fasteners and fixing brackets";
ENG0502;ENG0502T62;Amortiguador (entre coches);Sustitución y desecho de Amortiguadores entre coches por no ser reparables;ENG0502T62;Damper (between cars);Replacement and disposal of between cars dampers that are beyond repair;03/08/2021
ENG0502;ENG0502T71;Amortiguador (entre coches);Sustitución y reparación posterior para reutilización de Amortiguadores entre coches;ENG0502T71;Damper (between cars);Replacement and subsequent repair for reuse of between cars dampers;03/08/2021
ENG06;ENG06T70;Enganche Manual;"Sustitución o reparación de elementos pertenecientes al Enganche manual como cabeza de Enganche, tubo intermedio, caballete soporte, mangueras y cajas de conexión eléctrica, dispositivo de desenganche manual, bridas, sujeciones, etc…  
Se incluye reapriete de tornillería y soportería de sujeción";ENG06T70;Manual coupling;"Replacement or repair of elements belonging to the manual coupler such as the coupler head, intermediate pipe, support bracket, hoses and electrical connection boxes, manual decoupling device, clamps, fixings, etc...
Includes retightening of fasteners and fixing brackets";
ENG06;ENG06T71;Enganche Manual;Sustitución y reparación posterior de Enganche manual;ENG06T71;Manual coupling;Replacement and subsequent repair of the manual coupler;
ENG06;ENG06T79;Enganche Manual;;ENG06T79;Manual coupling;;
ENG0601;ENG0601no;Cabeza enganche;;ENG0601no;Coupling head;;
ENG0602;ENG0602no;Tubo intermedio;;ENG0602no;Intermediate tube;;
ENG0603;ENG0603no;Conjunto caballete soporte;;ENG0603no;Braket;;
ENG0604;ENG0604no;Dispositivo retención;;ENG0604no;retention device;;
ENG0605;ENG0605no;Mangueras interconexión eléctrica;;ENG0605no;Electrical hoses;;
ENG0606;ENG0606no;Palanca desenganche;;ENG0606no;manual handle;;
FRE;FRE;Equipo de freno;;FREno;Brake equipment;;
FRE0101;FRE0101T70;Panel de control de freno directo;"Reparación o sustitución de elementos pertenecientes al Panel de freno directo y que no estén definidos en las claves subsiguientes  reparaciones mecánicas de elementos como tapas, juntas, cierres, sujeciones, etc…  
Se incluyen reparaciones mecánicas de elementos como tapas, juntas, cierres, sujeciones, etc… en paneles de tipo ""compacto"" o por bloques que controlan todas o algunas de  las funcionalidades del Sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc... 
Ej Paneles tipo EP COMPACT, EP2002, etc";FRE0101T70;Direct brake control panel;"Repair or replacement of elements belonging to the direct Brake panel that are not defined in the subsequent codes   Mechanical repairs of elements such as covers, joints, seals, fixings, etc... Includes mechanical repairs of elements such as covers, joints, seals, fixings, etc... on ""compact"" type panels or for blocks that control all or some of the functionalities of the braking system, such as service, parking, auxiliary, supplier, filtering, etc... 
E.g. EP COMPACT type panels, EP2002, etc...";
FRE0101;FRE0101T71;Panel de control de freno directo;"Uso exclusivo paraSustitución y reparación posterior de paneles de freno ""compactos"" que controlan todas o algunas de las funcionalidades de freno como servicio, estacionamiento, auxilio, suministro, filtrado, suspensión, etc...
Ej Paneles tipo EP COMPACT, EP2002, etc";FRE0101T71;Direct brake control panel;"Exclusive use for replacement and subsequent repair of ""compact"" brake panels that control all or some of the brake functionalities such as service, parking, auxiliary, supply, filtering, suspension, etc... 
E.g EP COMPACT type panels, EP2002, etc...";
FRE0101;FRE0101T79;Panel de control de freno directo;Denuncias de fallos en el sistema de freno del tren como frenadas de urgencia sin causa justificada, fallos en autotest de freno, etc... sin encontrar anomalía despues de la revision y comprobacion pertinente;FRE0101T79;Direct brake control panel;Reports of failures in the train's braking system such as emergency braking without a justified cause, failures in the braking self-test, etc... without finding an anomaly after the relevant inspection and check;
FRE010101;FRE010101T62;    Toma manométrica;Sustitución y desecho de Toma manometrica en Panel de freno por no ser reparable;FRE010101T62;Pressure test point;Replacement and disposal of the Pressure test point on the Brake panel that is beyond repair;
FRE010101;FRE010101T70;    Toma manométrica;"Reparación o sustitución de elementos de la Toma manometrica como juntas, muelles, racor enchufable y sujeción, etc…  
Se incluye limpieza o engrase de toma manometrica   ";FRE010101T70;Pressure test point;"Repair or replacement of elements of the Pressure test point such as joints, springs, plug-in fitting and fixing, etc...
Includes cleaning and lubrication of the Pressure test point   ";
FRE010102;FRE010102T71;    Llave de aislamiento;Sustitución y reparación posterior de Llave de aislamiento en Panel de freno directo;FRE010102T71;Insulation switch;Replacement and subsequent repair of the isolation valve on the direct Brake panel;
FRE010103;FRE010103T16;    Valvula limitadora en función de la carga;Regulación de válvula limitadora de presión o de carga variable en función del peso del vehículo en Panel de freno;FRE010103T16;Variable load valve;Adjustment of the pressure limiter or variable load valve depending on the weight of the vehicle on the Brake panel;
FRE010103;FRE010103T71;    Valvula limitadora en función de la carga;Sustitución y reparación posterior de válvula limitadora de presión o de carga variable en Panel de freno  ;FRE010103T71;Variable load valve;Replacement and subsequent repair of the pressure limiter or variable load valve on the Brake panel  ;
FRE010104;FRE010104T70;    Electroválvula;"Reparación o sustitución de elementos pertenecientes a Electroválvulas en Panel de freno como finales de carrera, juntas, muelles, sujeciones, cableado interno, bobina, carcasas, etc…  
Se incluyen limpieza o engrase de elementos de Electroválvula";FRE010104T70;Electrovalve;"Repair or replacement of elements belonging to the solenoid valves on the Brake panel, such as limit switches, joints, springs, fixings, internal wiring, oil, housings, etc...
Includes cleaning or lubrication of solenoid valve elements";
FRE010104;FRE010104T71;    Electroválvula;Sustitución y reparación posterior de Electroválvulas en el Panel de freno directo;FRE010104T71;Electrovalve;Replacement and subsequent repair of the solenoid valves on the direct Brake panel;
FRE010105;FRE010105T16;    Presostato;Regulación de tarado de Presostatos en Panel de freno;FRE010105T16;Pressure switch;Adjustment of the setting of the pressure switches on the Brake panel;
FRE010105;FRE010105T62;    Presostato;Sustitución y desecho de Presostatos en Panel de freno por no ser reparable;FRE010105T62;Pressure switch;Replacement and disposal of pressure switches on the Brake panel that is beyond repair;
FRE010105;FRE010105T71;    Presostato;Sustitución y reparación posterior de Presostatos en Panel de freno;FRE010105T71;Pressure switch;Replacement and subsequent repair of pressure switches on the Brake panel;
FRE010106;FRE010106T70;    Filtro de partículas;"Reparación o sustitución de elementos pertenecientes a Filtros de particulas en Panel de freno como juntas, resortes, elemento filtrante, etc…  
Se incluyen limpieza o engrase de elementos en Filtros";FRE010106T70;Particles filter;"Repair or replacement of elements belonging to the particulate filter on the Brake panel such as joints, springs, filter element, etc...
Includes cleaning or lubrication filter elements";
FRE010106;FRE010106T71;    Filtro de partículas;Sustitución y reparación posterior de Filtros de particulas en Panel de freno;FRE010106T71;Particles filter;Replacement and subsequent repair of the particulate filter on the direct Brake panel;
FRE010107;FRE010107T70;    Depósito Auxiliar;"Sustitución y reparación de elementos pertenecientes a Depósitos auxiliares de freno internos o externos al Panel de freno como juntas, bridas de sujeción y tornillería  
Se incluyen Depósitos de control o referencia";FRE010107T70;Auxiliary tank;"Replacement and repair of elements belonging to the auxiliary brake reservoirs, internal or external to the Brake panel, such as joints, clamps and fasteners
Includes control or reference reservoirs";
FRE010107;FRE010107T71;    Depósito Auxiliar;Sustitución y reparación posterior de Depósitos auxiliares de freno internos o externos al Panel;FRE010107T71;Auxiliary tank;Replacement and subsequent repair of auxiliary brake reservoirs, internal or external to the panel;
FRE010108;FRE010108T71;    Válvula Relé;Sustitución y reparación posterior de válvula rele en Panel de freno;FRE010108T71;Realy valve;Replacement and subsequent repair of the relay valve on the Brake panel;
FRE010109;FRE010109T62;    Transductor;Sustitución y desecho de Transductores de presión en Panel de freno por no ser reparable;FRE010109T62;Transducer;Replacement and disposal of the pressure transducers on the Brake panel that are beyond repair;
FRE010110;FRE010110T16;    Convertidor electroneumático;Regulación de presión de utilidad del Convertidor electroneumático;FRE010110T16;EP converter;Adjustment of useful pressure of the electropneumatic converter;
FRE010110;FRE010110T71;    Convertidor electroneumático;Sustitución y reparación posterior de Convertidor electroneumático en Panel de freno;FRE010110T71;EP converter;Replacement and subsequent repair of the electro-pneumatic converter on the Brake panel;
FRE010111;FRE010111T70;    Aparellaje eléctrico;"Reparación o sustitución de cableado, conectores, regletas, sujeciones, pines, etc... internos en Panel de freno   
Se incluye reparación o sustitución de cableado, conectores, regletas, sujeciones, pines, etc... en paneles de tipo ""compacto"" o por bloques que controlan todas o algunas de  las funcionalidades del Sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc... 
Ej Paneles tipo EP COMPACT, EP2002, etc";FRE010111T70;Electrical gear;"Repair or replacement of internal wiring, connectors, terminal blocks fixings, pins, etc... on the Brake panel
Includes repair or replacement of wiring, connectors, terminal blocks, fixings, pins, etc... on ""compact"" type panels or for blocks that control all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... 
Eg EP COMPACT type panels, EP2002, etc...";
FRE010112;FRE010112T16;    Distensor / Regulador de presión;Regulación de tarado de Distensores o Reguladores de presión en Panel de freno;FRE010112T16;Pressure regulator;Adjustment of setting of pressure reducing valves or pressure regulators on the Brake panel;
FRE010112;FRE010112T71;    Distensor / Regulador de presión;Sustitución y reparación posterior de Distensores o Reguladores de presión en Panel de freno;FRE010112T71;Pressure regulator;Replacement and subsequent repair of pressure reducing valves or pressure regulators on the Brake panel;
FRE010113;FRE010113T71;Válvula antiretorno;Sustitución y reparación posterior de Válvula antiretorno en Panel de freno;FRE010113T71;Checkvalve;Replacement and subsequent repair of the non-return valve on the Brake panel;
FRE0102;FRE0102T70;Panel de filtros;Reparación o sustitución de elementos pertenecientes al Panel de filtros y que no estén definidos en las claves subsiguientes  reparaciones mecánicas de elementos como tapas, juntas, cierres, sujeciones, etc…  Se incluyen limpieza o engrase de elementos en Filtros;FRE0102T70;Filters panel;Repair or replacement of elements belonging to the filter panel and that are not defined in the subsequent codes  Mechanical repairs of elements such as covers, joints, seals, fixings, etc... Includes cleaning and lubrication of elements on filters;
FRE0102;FRE0102T79;Panel de filtros;;FRE0102T79;Filters panel;;
FRE010200;FRE010200no;    Estructura;;FRE010200no;Structure;;
FRE010201;FRE010201no;    Toma manométrica;;FRE010201no;Pressure test point;;
FRE010201;FRE010201T62;    Toma manométrica;"Sustitución y desecho de Toma manometrica en Panel de filtros por no ser reparable  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que la Toma manometrica pertenezca a la parte de filtrado";FRE010201T62;Pressure test point;"Replacement and disposal of the pressure test point on the filter panel that is beyond repair
Includes the replacement of the ""compact"" type panel element the controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the pressure test point belongs to the filter part";
FRE010201;FRE010201T70;    Toma manométrica;"Reparación o sustitución de elementos de la Toma manometrica en Panel de filtrado como juntas, muelles, racor enchufable y sujeción, etc…  Se incluye limpieza o engrase de toma manometrica  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del Sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que la Toma manometrica pertenezca a la parte de filtrado";FRE010201T70;Pressure test point;"Repair or replacement of elements of the pressure test point on the filter panel such as joints, springs, plug-in fitting and fixing, etc...
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the pressure test point belongs to the filter part";
FRE010202;FRE010202T71;    Llave de aislamiento;"Sustitución y reparación posterior de llave de aislamiento en Panel de filtrado  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que la Llave de aislamiento pertenezca a la parte de filtrado";FRE010202T71;Insulation switch;"Replacement and subsequent repair of the isolation valve on the filter panel
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the isolation valve belongs to the filter part";
FRE010203;FRE010203T71;    Válvula antirretorno;"Sustitución y reparación posterior de Válvula antiretorno en Panel de filtros  
Incluye la sustitución del elemento en paneles tipo ""compacto"" que controlan todas o algunas de  las funcionalidades del sistema de freno como servicio, estacionamiento, auxilio, suministro, filtrado, etc...siempre que la válvula antirretorno pertenezca a la parte de filtrado";FRE010203T71;Checkvalve;"Replacement and subsequent repair of the non-return valve on the filter panel
Includes the replacement of the ""compact"" type panel element that controls all or some of the functionalities of the braking system such as service, parking, auxiliary, supply, filtering, etc... provided that the non-return valve belongs to the filter part";
